fid,element_type,generator:method,generator:output:electricity,name,Address,X,Y
"208",node,wind_turbine,2 MW,,"Śmieciuchówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7570433,54.1806855
"209",node,wind_turbine,2 MW,,"Śmieciuchówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7623564,54.1786396
"210",node,wind_turbine,2 MW,,"Piecki,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.7680592,54.1764539
"211",node,wind_turbine,2 MW,,"Piecki,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.7929618,54.1742739
"212",node,wind_turbine,2 MW,,"Piecki,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.7784762,54.1739386
"213",node,wind_turbine,2 MW,,"Stara Chmielówka,gmina Bakałarzewo,Suwałki County,Podlaskie Voivodeship",22.7644578,54.1404097
"214",node,wind_turbine,"2,3 MW",,"Bród Stary,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8863967,54.1406577
"215",node,wind_turbine,"2,3 MW",,"Biała Woda,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8912689,54.1435604
"216",node,wind_turbine,2 MW,,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.872648,54.1505262
"217",node,wind_turbine,"2,3 MW",,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8799562,54.1512652
"218",node,wind_turbine,"2,3 MW",,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8685231,54.1544288
"219",node,wind_turbine,"2,3 MW",,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8745871,54.1547763
"220",node,wind_turbine,"2,3 MW",,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8813517,54.1553738
"221",node,wind_turbine,"2,3 MW",,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8652947,54.15698
"222",node,wind_turbine,"2,3 MW",,"Potasznia,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8710505,54.1574195
"223",node,wind_turbine,"2,3 MW",,"Biała Woda,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8790201,54.1584665
"224",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8738472,54.160398
"225",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8676937,54.160661
"226",node,wind_turbine,2 MW,,"Taciewo,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.77737,54.1547565
"227",node,wind_turbine,2 MW,,"Piecki,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.7855737,54.1784012
"228",node,,,,"N/A,N/A,Ełk County,Warmian-Masurian Voivodeship",22.3501631,53.8155189
"229",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8676625,54.1699656
"230",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8761281,54.1711146
"231",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8702477,54.1729917
"232",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8595779,54.1759031
"233",node,wind_turbine,"2,3 MW",,"Żywa Woda,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8684951,54.1763381
"234",node,,,,"Szarejki,gmina Kowale Oleckie,Olecko County,Warmian-Masurian Voivodeship",22.4173414,54.1325319
"235",node,wind_turbine,yes,,"Zielonówek,gmina Olecko,Olecko County,Warmian-Masurian Voivodeship",22.4694184,54.0359742
"236",node,wind_turbine,yes,,"Jaśki,gmina Olecko,Olecko County,Warmian-Masurian Voivodeship",22.4613648,54.0388727
"237",node,wind_turbine,,,"Mieruniszki,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.586701,54.1617832
"238",node,wind_turbine,,,"Okrągłe,gmina Jeleniewo,Suwałki County,Podlaskie Voivodeship",22.8514101,54.1899717
"239",node,wind_turbine,2 MW,,"Morgi,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.803485,54.1887169
"240",node,wind_turbine,,,"Filipów Drugi,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.6565703,54.1834131
"241",node,wind_turbine,,,"Filipów Drugi,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.6540917,54.1796834
"242",node,wind_turbine,2 MW,,"Morgi,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.8087908,54.1786719
"243",node,wind_turbine,2 MW,,"Morgi,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.806491,54.1752029
"244",node,wind_turbine,2 MW,,"Czarnakowizna,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.8144449,54.1814676
"245",node,wind_turbine,2 MW,,"Turówka Nowa,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.789323,54.1334927
"246",node,wind_turbine,2 MW,,"Turówka Nowa,gmina Suwałki,Suwałki County,Podlaskie Voivodeship",22.7850921,54.1364734
"247",node,wind_turbine,2 MW,,"Stara Chmielówka,gmina Bakałarzewo,Suwałki County,Podlaskie Voivodeship",22.7802293,54.1309932
"248",node,wind_turbine,2 MW,,"Stara Chmielówka,gmina Bakałarzewo,Suwałki County,Podlaskie Voivodeship",22.7780227,54.1388382
"249",node,wind_turbine,900 kW,PowerWind 56,"Jabramowo,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.3257154,54.2931548
"250",node,,,,"Wiżajny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8842828,54.3527668
"251",node,,,,"Wiżajny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8814654,54.3535573
"252",node,,,,"Wiżajny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8861924,54.3536729
"253",node,,,,"Wiżajny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8827698,54.3544391
"254",node,,,,"Wiżajny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8865994,54.3549864
"255",node,,,,"Wiżajny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8843454,54.355479
"256",node,,900 kW,PowerWind 56,"Garbas Drugi,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.5215832,54.2045251
"257",node,wind_turbine,,Wiatrak - Okliny,"Okliny,gmina Wiżajny,Suwałki County,Podlaskie Voivodeship",22.8316644,54.3136578
"258",node,wind_turbine,2 MW,,"Stara Pawłówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7911606,54.197859
"259",node,wind_turbine,2 MW,,"Stara Pawłówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7874484,54.2016245
"260",node,wind_turbine,2 MW,,"Łanowicze Małe,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7411183,54.2095007
"261",node,wind_turbine,2 MW,,"Nowa Pawłówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7489421,54.2016374
"262",node,wind_turbine,2 MW,,"Śmieciuchówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.755455,54.198838
"263",node,wind_turbine,2 MW,,"Śmieciuchówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7708617,54.1933649
"264",node,,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.3015821,54.2639273
"265",node,wind_turbine,2 MW,,"Śmieciuchówka,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.744807,54.2047619
"266",node,wind_turbine,yes,,"Kozaki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.3568151,54.2641707
"267",node,wind_turbine,yes,,"Kozaki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.354209,54.2666288
"268",node,,,,"Wronki Wielkie,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2637821,54.2564801
"269",node,,,,"Marcinowo,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2571454,54.2573617
"270",node,,,,"Osowo,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2928919,54.2408838
"271",node,,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2796307,54.2443139
"272",node,,,,"Marcinowo,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2767311,54.2499059
"273",node,,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2909936,54.2512887
"274",node,,,,"Marcinowo,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2849188,54.251968
"275",node,,,,"Wronki Wielkie,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2823718,54.2648031
"276",node,,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2958143,54.252441
"277",node,,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2914843,54.2553505
"278",node,,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2994626,54.2573469
"279",node,,,,"Wronki Wielkie,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2879935,54.2579515
"280",node,wind_turbine,,,"Suczki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2950778,54.259767
"281",node,,,,"Wronki Wielkie,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2842794,54.2612305
"282",node,,,,"Pietrasze,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.3003008,54.2361201
"283",node,wind_turbine,,,"Grabowo,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2376734,54.2323013
"284",node,wind_turbine,,,"Rożyńsk Wielki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.212386,54.2315996
"285",node,wind_turbine,,,"Rakówek,gmina Dubeninki,Gołdap County,Warmian-Masurian Voivodeship",22.7717185,54.3223524
"286",node,wind_turbine,,,"Rożyńsk Wielki,gmina Gołdap,Gołdap County,Warmian-Masurian Voivodeship",22.2124179,54.2316954
"287",node,wind_turbine,,,"Blenda,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7154014,54.2438896
"288",node,wind_turbine,,,"Blenda,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7114016,54.244883
"289",node,wind_turbine,2 MW,,"Morgi,gmina Przerośl,Suwałki County,Podlaskie Voivodeship",22.7988434,54.1920923
"290",node,wind_turbine,,,"Garbas Drugi,gmina Filipów,Suwałki County,Podlaskie Voivodeship",22.5211957,54.2011807
"291",node,wind_turbine,yes,,"Sieniawa,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.9024037,49.574648
"292",node,wind_turbine,yes,,"Sieniawa,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.9040532,49.5747598
"293",node,wind_turbine,,R999999,"Łęki Dukielskie,gmina Dukla,Krosno County,Subcarpathian Voivodeship",21.6756221,49.6149773
"294",node,wind_turbine,,,"Łęki Dukielskie,gmina Dukla,Krosno County,Subcarpathian Voivodeship",21.6817617,49.6144729
"295",node,wind_turbine,,R000001,"Wietrzno,gmina Dukla,Krosno County,Subcarpathian Voivodeship",21.6882533,49.6124818
"296",node,wind_turbine,,SWP,"Łęki Dukielskie,gmina Dukla,Krosno County,Subcarpathian Voivodeship",21.6832202,49.6082834
"297",node,wind_turbine,,,"Łęki Dukielskie,gmina Dukla,Krosno County,Subcarpathian Voivodeship",21.6800342,49.6098262
"298",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4532145,49.6144322
"299",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4525678,49.6146078
"300",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4537686,49.6146594
"301",node,,,,"Samoklęski,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4586635,49.6151872
"302",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4573118,49.6151908
"303",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4560437,49.6155746
"304",node,wind_turbine,2 MW,,"Ladzin,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8479674,49.5953681
"305",node,wind_turbine,2 MW,,"Klimkówka,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8358036,49.5959606
"306",node,wind_turbine,2 MW,,"Klimkówka,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8333446,49.5987193
"307",node,wind_turbine,2 MW,,"Ladzin,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8483724,49.5998199
"308",node,wind_turbine,2 MW,,"Wróblik Królewski,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8372744,49.6054094
"309",node,wind_turbine,2 MW,,"Wróblik Królewski,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8442833,49.6056901
"310",node,wind_turbine,2 MW,,"Wróblik Królewski,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8441218,49.6104079
"311",node,wind_turbine,2 MW,,"Targowiska,gmina Miejsce Piastowe,Krosno County,Subcarpathian Voivodeship",21.8380816,49.6113331
"312",node,,,,"Ladzin,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8556128,49.5968
"313",node,,,,"Ladzin,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8548819,49.5993836
"314",node,wind_turbine,2 MW,,"Wróblik Królewski,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8481601,49.614687
"315",node,wind_turbine,2 MW,,"Wróblik Królewski,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8475719,49.619935
"316",node,,,,"Wróblik Królewski,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8520068,49.621155
"317",node,wind_turbine,yes,,"N/A,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8773647,49.5869102
"318",node,wind_turbine,2 MW,,"Ladzin,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8807753,49.6010559
"319",node,wind_turbine,2 MW,,"Wróblik Szlachecki,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.885845,49.6026329
"320",node,wind_turbine,2 MW,,"Ladzin,gmina Rymanów,Krosno County,Subcarpathian Voivodeship",21.8766013,49.6027716
"321",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4538675,49.6142564
"322",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.4545412,49.6140993
"323",node,,,,"Pielgrzymka,gmina Osiek Jasielski,Jasło County,Subcarpathian Voivodeship",21.45443,49.6145112
"324",node,wind_turbine,,,"N/A,N/A,Mielec County,Subcarpathian Voivodeship",21.4741374,50.3110169
"325",node,,,,"Przyłęk,gmina Niwiska,Kolbuszowa County,Subcarpathian Voivodeship",21.6155069,50.2801594
"326",node,wind_turbine,,,"Werynia,gmina Kolbuszowa,Kolbuszowa County,Subcarpathian Voivodeship",21.818072,50.2356321
"327",node,wind_turbine,,,"N/A,N/A,Mielec County,Subcarpathian Voivodeship",21.4185799,50.2953768
"328",node,wind_turbine,,,"N/A,N/A,Mielec County,Subcarpathian Voivodeship",21.4495436,50.2810739
"329",node,,,,"Trzebiesławice,gmina Łoniów,Sandomierz County,Holy Cross Voivodeship",21.5140341,50.5784063
"330",node,wind_turbine,,,"Zbigniewice,gmina Koprzywnica,Sandomierz County,Holy Cross Voivodeship",21.4881508,50.619412
"331",node,wind_turbine,,,"Żurawica,gmina Obrazów,Sandomierz County,Holy Cross Voivodeship",21.673192,50.6819424
"332",node,wind_turbine,,,"Żurawica,gmina Obrazów,Sandomierz County,Holy Cross Voivodeship",21.6716233,50.6813701
"333",node,wind_turbine,,,"Grochowe,gmina Tuszów Narodowy,Mielec County,Subcarpathian Voivodeship",21.5050383,50.3595582
"334",node,wind_turbine,,,"Grochowe,gmina Tuszów Narodowy,Mielec County,Subcarpathian Voivodeship",21.5068162,50.3598736
"335",node,wind_turbine,,,"Grochowe,gmina Tuszów Narodowy,Mielec County,Subcarpathian Voivodeship",21.5041542,50.3604771
"336",node,wind_turbine,,,"Rzędzianowice,gmina Mielec,Mielec County,Subcarpathian Voivodeship",21.3786247,50.3164473
"337",node,wind_turbine,,,"Rzędzianowice,gmina Mielec,Mielec County,Subcarpathian Voivodeship",21.3794991,50.3153306
"338",node,wind_turbine,,,"Rzędzianowice,gmina Mielec,Mielec County,Subcarpathian Voivodeship",21.3809046,50.3150771
"339",node,wind_turbine,,,"N/A,gmina Lipsko,Lipsko County,Masovian Voivodeship",21.6722893,51.1630677
"340",node,,,,"Wiśniówek,gmina Lipsko,Lipsko County,Masovian Voivodeship",21.5768872,51.1362616
"341",node,wind_turbine,yes,,"Wojnowice,gmina Ćmielów,Ostrowiec County,Holy Cross Voivodeship",21.5663939,50.8530593
"342",node,wind_turbine,yes,,"Wojnowice,gmina Ćmielów,Ostrowiec County,Holy Cross Voivodeship",21.5656238,50.8543656
"343",node,wind_turbine,yes,,"Małoszyce,gmina Sadowie,Opatów County,Holy Cross Voivodeship",21.4559474,50.8626203
"344",node,wind_turbine,yes,,"Drzenkowice,gmina Ćmielów,Ostrowiec County,Holy Cross Voivodeship",21.4553017,50.8632274
"345",node,,,,"Stary Garbów,gmina Dwikozy,Sandomierz County,Holy Cross Voivodeship",21.7409,50.770523
"346",node,,,,"Stary Garbów,gmina Dwikozy,Sandomierz County,Holy Cross Voivodeship",21.7405979,50.7732535
"347",node,wind_turbine,,,"Zajączków,gmina Opole Lubelskie,Opole Lubelskie County,Lublin Voivodeship",21.9981322,51.1616357
"348",node,wind_turbine,,,"Niwa Babicka,gmina Ryki,Ryki County,Lublin Voivodeship",21.8815088,51.669757
"349",node,wind_turbine,,,"Sokół,gmina Sobolew,Garwolin County,Masovian Voivodeship",21.7042151,51.7648416
"350",node,wind_turbine,,,"Arynów,gmina Mińsk Mazowiecki,Mińsk County,Masovian Voivodeship",21.5406251,52.2077383
"351",node,wind_turbine,"3,3 MW",WTG15,"Stary Świętochów,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7720862,52.3702817
"352",node,wind_turbine,"3,3 MW",WTG34,"Pniewnik,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7995727,52.3654459
"353",node,wind_turbine,"3,3 MW",,"Rąbież,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8892286,52.3958417
"354",node,wind_turbine,"3,3 MW",,"Zawady,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.892694,52.3994093
"355",node,wind_turbine,"3,3 MW",,"Czaple,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8715928,52.3990178
"356",node,wind_turbine,"3,3 MW",,"Czaple,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8750082,52.3919068
"357",node,wind_turbine,"3,3 MW",,"Wypychy,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8538571,52.3964218
"358",node,wind_turbine,"3,3 MW",,"Pniewnik,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8071124,52.3842478
"359",node,wind_turbine,"3,3 MW",,"Połazie Świętochowskie,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7919816,52.3922103
"360",node,wind_turbine,"3,3 MW",,"Pniewnik,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7834708,52.3865345
"361",node,wind_turbine,"3,3 MW",,"Trawy,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7724941,52.3875634
"362",node,wind_turbine,"3,3 MW",,"Trawy,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.775096,52.3787092
"363",node,wind_turbine,"3,3 MW",,"Stary Świętochów,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7588571,52.3690114
"364",node,wind_turbine,"3,3 MW",,"Stary Świętochów,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7616979,52.3774392
"365",node,wind_turbine,"3,3 MW",,"Trawy,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7636222,52.3829765
"366",node,wind_turbine,"3,3 MW",,"Roguszyn,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8476001,52.3828194
"367",node,wind_turbine,"3,3 MW",,"Wypychy,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8562549,52.3868161
"368",node,wind_turbine,"3,3 MW",,"Wielądki,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8381139,52.3783545
"369",node,wind_turbine,"3,3 MW",,"Czaple,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8765341,52.3853545
"370",node,wind_turbine,"3,3 MW",,"Rąbież,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.8939825,52.3842534
"371",node,wind_turbine,"3,3 MW",,"Adampol,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7367807,52.3975359
"372",node,wind_turbine,"3,3 MW",,"Trawy,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7311215,52.4013323
"373",node,wind_turbine,"3,3 MW",,"Rabiany,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7801626,52.405823
"374",node,wind_turbine,"3,3 MW",,"Zakrzew,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7737461,52.4091369
"375",node,wind_turbine,,,"Rządza,gmina Jakubów,Mińsk County,Masovian Voivodeship",21.7079286,52.2438725
"376",node,wind_turbine,,,"Rządza,gmina Jakubów,Mińsk County,Masovian Voivodeship",21.7082182,52.2447922
"377",node,wind_turbine,"3,3 MW",,"Rabiany,gmina Korytnica,Węgrów County,Masovian Voivodeship",21.7962902,52.4069951
"378",node,wind_turbine,,,"Rudzienko,gmina Dobre,Mińsk County,Masovian Voivodeship",21.6833808,52.2890318
"379",node,wind_turbine,,,"Rudzienko,gmina Dobre,Mińsk County,Masovian Voivodeship",21.6836535,52.2873872
"380",node,wind_turbine,,,"N/A,N/A,N/A,Podlaskie Voivodeship",22.0123187,53.1598886
